journal;year;url;jel
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;D12
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;E21
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;O12
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;O47
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;P24
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;P25
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160250;P36
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150379;E23
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150379;E24
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150379;E32
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150379;F44
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150379;L16
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;D24
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;E31
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;F12
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;F14
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;L11
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;L25
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160426;L60
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150171;E12
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150171;E32
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150171;E52
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150171;Q35
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150171;Q43
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;E32
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;E44
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;E52
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;G01
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;G21
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;G23
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160118;L25
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150035;E43
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150035;E52
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150035;E58
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150035;E62
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20150035;G21
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160244;D12
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160244;D72
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160244;D84
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20160244;E21
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20140103;E24
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20140103;H25
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20140103;H32
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20140103;J23
American Economic Journal: Macroeconomics;2018;https://www.aeaweb.org/articles?id=10.1257/mac.20140103;J24
