journal;year;url;jel
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210099;E22
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210099;E32
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210099;G31
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210099;G32
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210333;D82
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210333;E44
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210333;G01
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210333;G21
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210333;G28
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;D21
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;D81
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;E23
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;E24
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;E32
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;G13
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20210136;O34
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20190445;E24
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20190445;F13
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20190445;F14
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20190445;F16
American Economic Journal: Macroeconomics;2023;https://www.aeaweb.org/articles?id=10.1257/mac.20190445;G14
