journal;year;url;jel
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.3;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.3;E31
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.11;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.11;E31
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.11;E52
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.33;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.33;E31
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.33;E52
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.51;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.51;E31
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.73;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.93;E24
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.93;E31
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.109;D74
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.109;J52
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.127;C70
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.151;E22
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.169;I38
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.179;I38
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.179;B12
Journal of Economic Perspectives;1997;https://www.aeaweb.org/articles?id=10.1257/jep.11.1.191;G12
