journal;year;url;jel
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0006-2;D03
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0006-2;D64
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0006-2;H41
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0001-7;C91
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0001-7;D70
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0001-7;D80
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0005-3;C93
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0005-3;H41
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0007-1;C90
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0011-5;C7
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0011-5;D7
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0011-5;D8
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0008-0;C91
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0008-0; D03
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0002-6;C91
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0002-6;D83
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0010-6;C7
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0010-6;C92
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0010-6;M12
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0004-4;C81
Journal of the Economic Science Association;2015;https://link.springer.com/article/10.1007/s40881-015-0004-4;C90
