journal;year;url;jel
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-014-9345-9;E62
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-014-9345-9;F21
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-014-9345-9;H25
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-014-9345-9;H77
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-014-9346-8;H20
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9349-0;H25
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9349-0;H24
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9349-0;G32
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9351-6;F15
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9351-6;F21
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9351-6;F23
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9351-6;F33
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9352-5;H71
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9352-5;H72
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9352-5;H77
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9355-2;H20
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9355-2;H21
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9355-2;H77
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9353-4;D42
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9353-4;H21
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9353-4;L12
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9350-7;H25
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9350-7;F23
International Tax and Public Finance;2016;https://link.springer.com/article/10.1007/s10797-015-9350-7;O1
