journal;year;url;jel
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9593-0;C91
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9593-0;C92
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9593-0;H41
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9593-0;C70
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9593-0;D70
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9549-9;C92
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9549-9;D62
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9549-9;M14
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9548-x;G14
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9548-x;C90
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9565-4;C90
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9565-4;D40
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9565-4;D84
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9565-4;G10
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-09601-y;C92
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-09601-y;H41
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-09601-y;Q54
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9570-7;C72
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9570-7;C91
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9570-7;D03
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9559-7;D72
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9559-7;C92
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-017-9559-7;C52
Experimental Economics;2019;https://link.springer.com/article/10.1007/s10683-018-9581-4;C92
