journal;year;url;jel
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9324-x;C70
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9324-x;C91
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9324-x;D03
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9324-x;D64
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9333-9;O12
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9333-9;D80
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9333-9;D10
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9333-9;J20
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9334-8;J71
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9334-8;D44
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9334-8;C9
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9339-3;C7
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9339-3;C9
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9339-3;D8
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9339-3;F3
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9340-x;C920
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9340-x;D130
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9340-x;D80
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9341-9;D03
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9342-8;C90
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9342-8;D03
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9343-7;C91
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9343-7;C92
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9343-7;C93
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9343-7;D10
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9344-6;C50
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9344-6;D72
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9344-6;D83
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9345-5;C81
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9345-5;C91
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9345-5;C92
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9345-5;H41
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9346-4;C92
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9346-4;H41
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9346-4;J33
Experimental Economics;2013;https://link.springer.com/article/10.1007/s10683-012-9346-4;J4
