journal;year;url;jel
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.959;J15
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.959;J31
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.959;J64
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.959;J71
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1007;C58
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1007;G12
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1007;G13
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;I14
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;I24
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;I32
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;I38
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;J13
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;J16
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1051;O15
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1080;A12
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1080;D91
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1080;D80
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1080;D87
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1092;F30
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1092;G01
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1092;G20
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1092;N20
Journal of Economic Literature;2012;https://www.aeaweb.org/articles?id=10.1257/jel.50.4.1106;Y30
