journal;year;url;jel
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20181446;C93
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20181446;I12
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20181446;I14
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180654;C70
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180654;C91
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180098;E43
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180098;G12
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180098;G15
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180279;I12
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180279;J14
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180279;Q51
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20180279;Q53
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;D82
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;E21
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;E23
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;E32
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;F34
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161457;H63
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161925;F14
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161925;F16
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161925;J24
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161925;J31
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;D24
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;D43
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;G34
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;L13
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;L25
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20172015;L94
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;E43
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;E44
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;F34
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;G01
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;G15
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20161471;H63
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20170263;D74
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20170263;F22
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20170263;K42
American Economic Review;2019;https://www.aeaweb.org/articles?id=10.1257/aer.20170263;Z18
