journal;year;url;jel
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01434-4;C78
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01434-4;C91
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01434-4;D81
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01434-4;D90
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01433-5;C72
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01433-5;D44
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01433-5;D72
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01435-3;D81
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01436-2;J24
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01436-2;D64
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01436-2;O40
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01438-0;D81
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01438-0;D83
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01438-0;D84
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01439-z;D31
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01439-z;D63
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01442-4;C61
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01442-4;D44
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01442-4;D82
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01443-3;D41
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01443-3;D43
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01443-3;D51
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01443-3;D61
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01443-3;D71
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01444-2;D44
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01444-2;G34
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01444-2;L13
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01446-0;I31
Economic Theory;2023;https://link.springer.com/article/10.1007/s00199-022-01446-0;J17
