journal;year;url;jel
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09182-7;D 72
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09182-7;D 74
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09182-7;H4
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09183-6;J1
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09183-6;O4
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09184-5;O15
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09184-5;N36
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09184-5;D02
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09184-5;O12
Journal of Economic Growth;2020;https://link.springer.com/article/10.1007/s10887-020-09184-5;Q15
