journal;year;url;jel
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09216-2;"
O47"
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09216-2;"
O11"
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09216-2;"
O15"
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09216-2;"
E24"
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09220-6;O43
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09220-6;I25
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09220-6;N33
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09220-6;Z12
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09220-6;H75
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09213-5;N13
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09213-5;N23
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09213-5;O10
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09213-5;P14
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09213-5;P16
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09217-1;E22
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09217-1;G21
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09217-1;O16
Journal of Economic Growth;2023;https://link.springer.com/article/10.1007/s10887-022-09217-1;O40
