journal;year;url;jel
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09193-y;O11
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09193-y;I12
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09193-y;J13
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09192-z;E13
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09192-z;E14
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09192-z;E21
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09192-z;E22
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09192-z;E23
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;O47
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;G32
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;G21
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;F15
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;F18
Journal of Economic Growth;2021;https://link.springer.com/article/10.1007/s10887-021-09191-0;C10
