journal;year;url;jel
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-005-0022-2;J13
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-005-0022-2;I38
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0087-6;D2
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0087-6;L3
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0087-6;J13
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-005-0025-z;J13
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-005-0025-z;J22
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-005-0025-z;C25
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0126-3;J2
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0126-3;C3
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0126-3;D1
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-007-0137-8;J21
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-007-0137-8;J23
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-007-0137-8;J51
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0077-8;D11
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0077-8;D12
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0077-8;J22
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0095-6;F22
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0095-6;J61
Journal of Population Economics;2007;https://link.springer.com/article/10.1007/s00148-006-0095-6;C33
