journal;year;url;jel
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0136-0;D74
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0136-0;C41
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0136-0;H56
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;D72
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;D78
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;O53
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;P26
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;Z12
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0173-3;Z13
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0174-2;J61
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0174-2;K31
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0174-2;K42
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0175-1;D64
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0175-1;D71
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0175-1;H41
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-014-0175-1;H84
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0075-9;D72
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0075-9;H70
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0075-9;H75
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0075-9;I28
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0076-8;D72
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0076-8;H39
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0077-7;H41
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0077-7;H75
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0077-7;H77
Public Choice;2014;https://link.springer.com/article/10.1007/s11127-013-0077-7;01
