journal;year;url;jel
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00495-0;O10
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00495-0;O13
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00495-0;Q20
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00495-0;Q30
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00495-0;Q32
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00498-x;D61
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00498-x;Q51
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00498-x;Q54
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00505-1;C7
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00505-1;D7
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00505-1;F5
Environmental & Resource Economics;2020;https://link.springer.com/article/10.1007/s10640-020-00505-1;H4
