journal;year;url;jel
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00307-6;Q58
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00307-6;H23
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00307-6;F15
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00310-x;H23
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00310-x;Q48
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00310-x;Q54
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00310-x;R48
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00313-8;D62
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00313-8;I1
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00313-8;Q23
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00313-8;Q51
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00313-8;Q5
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00316-5;F64
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00316-5;Q58
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-018-00316-5;O44
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00318-x;Q2
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00318-x;Q24
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00320-3;Q58
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00320-3;K32
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00320-3;H23
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00322-1;D7
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00322-1;D81
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00323-0;Q31
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00323-0;Q38
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00323-0;Q55
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00325-y;C63
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00325-y;D63
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00325-y;D99
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00325-y;H23
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00325-y;Q54
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00326-x;Q54
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00326-x;Q56
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00326-x;Q58
Environmental & Resource Economics;2019;https://link.springer.com/article/10.1007/s10640-019-00326-x;H23
