journal;year;url;jel
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-016-0557-3;91A12
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-016-0557-3;49J52
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0566-x;C72
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0566-x;D51
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-016-0562-6;C78
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-016-0562-6;D71
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-016-0562-6;D78
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0568-8;C72
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0568-8;D71
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0571-0;D23
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0571-0;D82
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0571-0;J5
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0571-0;L22
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0572-z;C7
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0572-z;C70
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0567-9;C78
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0573-y;C78
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0573-y;D78
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0570-1;C72
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0570-1;H41
International Journal of Game Theory;2017;https://link.springer.com/article/10.1007/s00182-017-0570-1;C92
