journal;year;url;jel
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;D12
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;D91
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;H25
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;H31
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;I12
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;I18
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200479;L66
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;I21
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;I26
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;J24
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;J31
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;O15
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;P23
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200492;R32
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200553;D24
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200553;G22
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200553;I11
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200553;I13
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200553;I18
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;D12
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;E32
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;G51
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;H24
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;I38
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200590;K34
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200686;H55
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200686;J26
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200703;K11
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200703;L65
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200703;O31
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200703;O34
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200703;O38
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;D22
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;D23
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;D24
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;I11
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;J14
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20200841;R32
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20210155;D22
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20210155;G34
American Economic Journal: Economic Policy;2023;https://www.aeaweb.org/articles?id=10.1257/pol.20210155;H25
