journal;year;url;jel
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0001-0;D02
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0001-0;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0001-0;O38
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0001-0;O43
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0001-0;P11
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0002-z;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0002-z;L5
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0002-z;M13
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0002-z;O31
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0002-z;P14
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0003-y;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0003-y;O43
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0003-y;R11
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;L60
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;L80
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;O18
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;R12
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0016-6;R30
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0005-9;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0005-9;H24
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0005-9;D24
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0004-x;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0004-x;P1
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0004-x;P46
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0004-x;J16
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0007-7;G24
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0007-7;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0007-7;O52
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0008-6;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0008-6;H25
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0008-6;H3
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0008-6;K34
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0009-5;G3
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0009-5;G21
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0009-5;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0009-5;M21
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0010-z;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0010-z;M13
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0010-z;M54
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0011-y;J24
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0011-y;J41
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0011-y;K31
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0011-y;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0012-x;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0012-x;O43
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0012-x;O52
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0013-9;J24
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0013-9;L26
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0013-9;O33
Small Business Economics;2018;https://link.springer.com/article/10.1007/s11187-018-0013-9;P3
