journal;year;url;jel
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1465-0;C21
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1465-0;J22
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1465-0;J88
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1474-z;C4
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1474-z;C6
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1474-z;I2
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1462-3;J13
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1462-3;J63
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1462-3;J65
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1484-x;J24
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1484-x;J64
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1484-x;I21
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1482-z;Q11
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1482-z;Q13
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1482-z;C13
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1482-z;C22
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1466-z;A10
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1466-z;Q50
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1475-y;C22
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1475-y;C25
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1475-y;C53
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1475-y;D81
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1475-y;M15
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1463-2;J15
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1463-2;M13
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1463-2;L25
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1464-1;C2
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1464-1;C4
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1464-1;O4
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1467-y;E42
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1467-y;E43
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1467-y;E44
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1467-y;E58
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1467-y;E63
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1483-y;E62
Empirical Economics;2019;https://link.springer.com/article/10.1007/s00181-018-1483-y;C32
