journal;year;url;jel
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09226-7;C01
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09226-7;C11
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09226-7;C35
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09226-7;C33
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09226-7;M31
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09227-6;C7
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09227-6;D85
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09227-6;D91
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09227-6;Z13
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09227-6;M31
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09228-5;C11
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09228-5;C31
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09228-5;D12
Quantitative Marketing and Economics;2020;https://link.springer.com/article/10.1007/s11129-020-09228-5;M31
